FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTimeStamp,address,latitude,longitude,Season1Start,Season2Start,Season3Start,Season4Start,Season1End,Season2End,Season3End,Season4End,Season1SunStartTime,Season1SunEndTime,Season1MonStartTime,Season1MonEndTime,Season1TueStartTime,Season1TueEndTime,Season1WedStartTime,Season1WedEndTime,Season1ThuStartTime,Season1ThuEndTime,Season1FriStartTime,Season1FriEndTime,Season1SatStartTime,Season1SatEndTime,Season2SunStartTime,Season2SunEndTime,Season2MonStartTime,Season2MonEndTime,Season2TueStartTime,Season2TueEndTime,Season2WedStartTime,Season2WedEndTime,Season2ThuStartTime,Season2ThuEndTime,Season2FriStartTime,Season2FriEndTime,Season2SatStartTime,Season2SatEndTime,Season3SunStartTime,Season3SunEndTime,Season3MonStartTime,Season3MonEndTime,Season3TueStartTime,Season3TueEndTime,Season3WedStartTime,Season3WedEndTime,Season3ThuStartTime,Season3ThuEndTime,Season3FriStartTime,Season3FriEndTime,Season3SatStartTime,Season3SatEndTime,Season4SunStartTime,Season4SunEndTime,Season4MonStartTime,Season4MonEndTime,Season4TueStartTime,Season4TueEndTime,Season4WedStartTime,Season4WedEndTime,Season4ThuStartTime,Season4ThuEndTime,Season4FriStartTime,Season4FriEndTime,Season4SatStartTime,Season4SatEndTime,PaymentList,ProductList
1002255,Hardin County Farmers Garden Trade Day,http://www.hardincountyextension.utk.edu,,,,,2009-01-01 00:00:00,"1019 Clifton Rd., Savannah, Tennessee 38372",35.237178322500675,-88.23127185522814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1001153,Hardin County Farmers' Market,http://www.hcfarmersmarket.com,https://www.facebook.com/pages/Hardin-County-Farmers-Market/235848688923,,,,2015-03-27 08:51:00,"200 Peterson Drive, Elizabethtown, Kentucky 42701",37.682293,-85.899337,2015-05-02,,,,2015-10-31,,,,,,,,,,11:00,16:00,,,,,07:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Poultry, Soap, Trees, Beans, Fruits, Grains, WildHarvested"
1006694,Harding Elementary School CFM,,,,,,2011-01-01 00:00:00,,34.4166,-119.72200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1004984,Hardwick Farmers' Market,http://www.hardwickfarmersmarket.net,,,,,2012-01-23 11:57:00,"Town Green, Hardwick, Massachusetts 1037",42.272543999999996,-72.24491812624908,2012-06-01,,,,2012-10-31,,,,11:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Organic, Bakedgoods, Cheese, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Prepared, Soap"
1006630,Hardwick Farmers' Market,http://www.hardwickfarmersmarketvt.com,https://www.facebook.com/pages/Hardwick-Farmers-Market-VT/131732343506625,https://twitter.com/Hardwickmarket,,,2016-06-29 08:34:00,"Granite St., Hardwick, Vermont 5843",44.505889,-72.3729431,2016-05-20,,,,unknown,,,,,,,,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Fruits, Juices"
1018380,Harker Heights Farmers Market,http://www.ci.harker-heights.tx.us/index.php/programs-a-events/farmers-market,https://www.facebook.com/harkerheightspr/,,,,2017-06-23 17:27:00,"850 West Central Texas Expressway, Harker Heights, Texas 76548",31.07255555,-97.68263831469964,2017-05-06,,,,2017-10-28,,,,,,,,,,,,,,,,08:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Poultry, Prepared, Soap, Fruits, Grains, Juices, PetFood"
1016891,Harlan County Farmers Market,,Harlan County Farmers Market,,Harlan County Farmers Market,,2017-03-31 09:35:00,"201 S. Main St, Harlan, Kentucky 40831",36.8453006,-83.32263782152305,2017-06-10,,,,2017-10-21,,,,,,,,,,,,,,,,09:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Prepared, Soap, Fruits, Mushrooms, WildHarvested"
1009070,Harlingen Farmers Market,http://www.harlingenfarmersmarket.com,,,,,2014-02-07 13:47:00,,26.190631,-97.69610300000001,,,,,,,,,,,,,,,,,,,,,15:00,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Crafts, Eggs, Seafood, Herbs, Vegetables, Jams, Meat, Nuts, Plants, Soap, Trees"
1007064,Harney County Farmers Market,,,,,,2011-01-01 00:00:00,,43.5611,-119.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1008095,Harper Farmers Market,,,,,,2013-06-12 11:47:00,"Corner of E. Main and Washington, Harper , Kansas 67058",37.286706,-98.024686,2013-06-08,,,,2013-09-28,,,,,,,,,,,,,,,,07:30,09:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams"
1003601,Harpers Ferry Farmers Market,,,,,,2009-01-01 00:00:00,"Harpers Ferry Conservation Park, Harpers Ferry, Iowa 52146",43.2695,-91.4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1004225,Harriman State Campus Farmers Market,http://www.empirestateplaza.org,,,,,2012-05-31 13:39:00,,42.678318,-73.80877,2012-05-01,,,,2012-10-31,,,,,,,,,,,,,,10:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC","Herbs, Vegetables, Nursery, Plants, Trees"
1003781,Harrington Farmers Market,,,,,,2011-01-01 00:00:00,"Commerce St. & Clark St.,  Harrington, Delaware 19952",38.9236,-75.5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002139,Harris Farmers Market,http://www.harrisfarmersmarket.com,,,,,2014-03-13 13:56:00,"43970 Ginger Ave, Harris, Minnesota 55032",45.5845,-92.975475,2014-06-01,,,,2014-10-26,,,,11:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Plants, Soap, Fruits"
1008998,Harrisburg Historic District Farmers Market,http://www.harrisburgchamber.com/farmers-market.htm,https://www.facebook.com/pages/Harrisburg-Historic-District-Farmers-Market/540077026031811?ref=hl,,,,2014-04-10 09:43:00,"407 Court Street, Harrisburg, Arkansas 72432",35.56302158544402,-90.7175193283435,2013-05-11,,,,2013-10-12,,,,,,,,,,,,,,,,08:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Soap, Fruits"
1006141,Harrison County Farmers' Market,,https://www.facebook.com/harrisoncountyfarmersmarket,,,,2014-05-13 11:20:00,"1390 Old Hwy 135, Corydon, Indiana 47112",38.19825172859251,-86.13033695509321,2014-04-26,,,,2014-10-25,,,,,,,,,,16:00,19:00,,,,,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP","Bakedgoods, Crafts, Eggs, Vegetables, Honey, Jams, Meat, Plants, Soap, Fruits"
1012563,Harrison Farmer's Market ,,Www.facebook.com/harrisonfarmersmarket,,,,2016-07-14 09:25:00,"1425 N. Main St., Harrison, Arkansas 726o1",36.247214,-93.1172502,2016-04-30,,,,2016-11-05,,,,,,,,07:00,12:00,,,04:00,19:00,,,07:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SFMNP, SNAP","Bakedgoods, Eggs, Herbs, Vegetables, Honey, Jams, Fruits"
1012720,Harrison Farmers Market,,https://www.facebook.com/Harrison-Farmers-Market-176449649139351/?ref=bookmarks,,,,2016-07-23 07:54:00,"Route 117, Harrison, Maine 4040",44.11296,-70.68681600000001,2016-05-27,,,,2016-09-23,,,,,,,,,,,,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Poultry, Soap, Fruits, WildHarvested"
1002321,Harrison Farmers' Market,,,,,,2010-04-23 16:46:00,"3170 N. Clare Ave, Harrison, Michigan 48625",44.03346065,-84.80701276336038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1004404,Harrison Grange,,,,,,2009-01-01 00:00:00,"Harrison Grange Park in Harrison, Harrison, Idaho 83833",47.4587,-116.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1018364,Harrisonburg Farmers Market,,https://www.facebook.com/Harrisonburg-Farmers-Market-Official-262022707255/?ref=aymt_homepage_panel,,,,2017-06-23 07:32:00,,38.446318,-78.87088440000001,2017-04-01,2017-12-01,,,2017-11-21,2018-03-31,,,,,,,08:00,13:00,,,,,,,08:00,13:00,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Beans, Fruits, Juices, Mushrooms, WildHarvested"
1009060,Harrisville Farmers Market,,,,,,2014-02-07 12:02:00,"M-72 and US-23, Harrisville , Michigan 48740",44.651058,-83.2997323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1008730,Hart County Farmers Market,,https://www.facebook.com/.../Hart-County-Farmers-Market/1125466921,,,,2014-05-14 09:23:00,"516 AA Whitman Lane, Munfordville , Kentucky 42765",37.276368,-85.887675,2014-04-22,,,,2014-10-17,,,,,,,,07:30,12:00,,,,,07:30,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WICcash, SFMNP","Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Jams, Plants, Prepared, Fruits"
1007477,Hartford - Capital Avenue Farmers Market,,,,,,2009-01-01 00:00:00,,41.7621,-72.6796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007505,Hartford - Market 21 FarmersÛª Market,,,,,,2011-01-01 00:00:00,,41.7674,-72.6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007466,HARTFORD - OLD STATE HOUSE FARMERSÛª MARKET,,,,,,2009-01-01 00:00:00,"Old State House, 800 Main Street, Hartford, Connecticut 6101",41.766096,-72.67270061062887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007506,Hartford - Park Street FarmersÛª Market,,,,,,2011-01-01 00:00:00,"Park St. and Washington St., Hartford, Connecticut 6106",41.7491414,-72.683308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007830,Hartford - West End Farmers Market,http://www.westend.org/farmersmarket,,,,,2011-01-01 00:00:00,"571 Farmington Avenue and South Whitney Street, Hartford, Connecticut 6105",41.7662,-72.7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002628,Hartford Farmers Market,http://www.hartfordny.com,,,,,2011-01-01 00:00:00,"Route 40 & Route 149, Hartford, New York 12838",43.3604,-73.3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1003845,Hartford Farmers Market,,,,,,2012-04-30 15:55:00,"1 Block North of Highway 60 on Rural Street, Hartford, Wisconsin 53027",43.318121999999995,-88.381233,2012-05-01,,,,2012-11-30,,,,,,,,,,,,,,,,07:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SFMNP, SNAP","Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Nursery, Plants, Soap"
1001003,Hartford Farmers Market,http://www.ourhartford.com/localnews_farmersmarket.html,,,,,2011-04-23 20:14:00,"On Red Arrow Hwy (Main St), Hartford, Michigan 49057",42.2071,-86.1696,2011-07-01,,,,2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Plants, Prepared"
1011782,Hartford Farmers Market,http://hartfordfarmersmarket.weebly.com/,https://www.facebook.com/HartfordSDFarmersMarket/,,,,2016-02-10 20:43:00,"1001 N Oaks Ave, Hartford, South Dakota 57033",43.632344,-96.947379,2016-07-10,,,,2016-10-30,,,,11:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Crafts, Flowers, Vegetables, Honey, Jams, Maple, Prepared, Soap, Fruits"
1007701,Hartford Regional Market,http://www.ctgrown.gov,,,,,2009-01-01 00:00:00,"I-91, Exit 27, 101 Reserve Road, Hartford, Connecticut 6114",41.7462,-72.6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1000159,Hartford's North End Farmers' Market,http://www.hartfordfood.org/programs/northend-farmers-market/,https://www.facebook.com/HartfordFoodSystem?ref=hl,,,,2014-05-12 14:14:00,"80 Coventry St, Hartford, Connecticut 6112",41.7985704,-72.68925776607922,2013-06-26,,,,2013-10-30,,,,,,,,,,10:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Cheese, Eggs, Herbs, Vegetables, Honey, Jams, Soap, Fruits"
1005783,Hartland Farmer's Market,,,,,,2011-05-03 16:25:00,"9525 E Highland Road, Howell, Michigan 48843",42.6327,-83.7637,2011-05-01,,,,2011-10-31,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Prepared, Soap"
1001149,Hartland Farmers' Market,http://www.hartlandfarmersmarket.com,https://www.facebook.com/pages/Hartland-Farmers-Market/132537370106908,,,,2014-08-05 13:44:00,"153 Rte 5, Hartland, Vermont 5048",43.539636,-72.399752,2014-06-06,,,,2014-09-12,,,,,,,,,,,,,,16:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WICcash, SNAP","Bakedgoods, Cheese, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Poultry, Prepared, Soap, Beans, Fruits, Juices, Tofu"
1005737,Hartsdale Farmers Market,,,,,,2012-05-17 10:08:00,,41.01088,-73.796099,2012-06-01,,,,2012-11-30,,,,,,,,,,,,,,,,10:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Flowers, Herbs, Honey, Jams, Maple, Plants"
1006122,Hartselle Farmers Market,,,,,,2009-01-01 00:00:00,"Sparkman Street Southwest, Hartselle, Alabama 35640",34.432789,-86.933239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1008583,Hartville Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=597,,,,,2013-06-26 16:39:00,"Hwy 5 and Hwy 38, Hartville, Missouri 65667",37.250927000000004,-92.510212,2013-05-02,,,,2013-09-28,,,,,,,,,,,,07:30,11:00,,,07:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Flowers, Herbs, Vegetables, Jams, Plants, Soap, Fruits"
1002326,Hartville Market Place,,,,,,2009-01-01 00:00:00,,40.9696,-81.3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1001111,Hartwell Farmers Market,,,,,,2012-05-29 15:25:00,"Intersection of Carter & Howell Streets, Hartwell, Georgia 30643",34.352204799999996,-82.9308839,2012-04-01,,,,2012-11-30,,,,,,,,,,,,,,,,07:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, WICcash","Bakedgoods, Eggs, Herbs, Vegetables, Honey, Jams, Nuts, Plants, Soap, Trees"
1012443,Harvard Farmers Market,http://harvardfarmersmarket.org,,,,,2016-07-11 15:54:00,"27 Massacusetts Avenue, Harvard, Massachusetts 1451",42.496922999999995,-71.582139,2016-08-13,,,,2016-10-29,,,,,,,,,,,,,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SFMNP, SNAP","Bakedgoods, Cheese, Flowers, Eggs, Seafood, Honey, Jams, Meat, Poultry, Prepared, Wine, Coffee, Fruits, PetFood"
1004140,Harvest Festival at Bethel Woods,http://www.bethelwoodscenter.org,,,,,2010-04-20 11:09:00,"Hurd & West Shore Rds, Bethel, New York 12754",41.703,-74.8821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1011797,Harvest for Health Farmers' Market at NewYork-Presbyterian/Hudson Valley Hospital,http://www.hvhc.org/patient-service/farmers-market.html,https://www.facebook.com/NYPHVHFarmersMarket/,,,,2016-03-07 10:49:00,"1980 Crompond Rd, Cortlandt Manor, New York 10567",41.2915397,-73.8936025,2016-05-03,,,,2016-11-30,,,,,,,,11:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Prepared, Soap, Coffee, Fruits, PetFood"
1005331,Harvest Home Bellevue Farmer's Market,http://www.harvesthomefm.org,,,,,2010-04-21 12:12:00,,40.7396,-73.9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002338,Harvest Home Co-op City Market,http://www.harvesthomefm.org,,,,,2010-04-21 11:31:00,,40.8768,-73.8249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002336,Harvest Home Echo Park Market,http://www.harvesthomefm.org,,,,,2010-04-21 11:30:00,,40.8488,-73.9032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002341,Harvest Home Forest Avenue Market,http://www.harvesthomefm.org,,,,,2010-04-21 11:33:00,,40.8178,-73.9063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005332,Harvest Home Jerome Avenue Market,http://www.harvesthomefm.org,,,,,2010-04-21 12:16:00,,40.8392,-73.9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005329,Harvest Home Metropolitan Avenue Market,http://www.harvesthomefm.org,,,,,2010-04-21 11:52:00,,40.7107,-73.8512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002339,Harvest Home Metropolitan Market,http://www.harvesthomefm.org,,,,,2010-04-21 11:32:00,,40.7861,-73.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002335,Harvest Home Morris Park Market,http://www.harvesthomefm.org,,,,,2010-04-21 11:29:00,,40.8501,-73.8514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005330,Harvest Home Mt Morris Park Market,http://www.harvesthomefm.org,,,,,2010-04-21 12:09:00,,40.8056,-73.9429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002334,Harvest Home Presbyterian Church Market,http://www.harvesthomefm.org,,,,,2011-01-01 00:00:00,"Merrick Blvd. & Baisley Blvd., New York, New York 10035",40.6841198,-73.7701275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002337,Harvest Home Sunday Market / Bronx Museum,,https://www.facebook.com/groups/109555025750447/?fref=ts,,,,2010-04-21 11:30:00,,40.830999999999996,-73.9197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002340,Harvest Home Union Settlement Market,http://www.harvesthomefm.org,,,,,2010-04-21 11:33:00,,40.7898,-73.9457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002345,Harvest Home West Farmers Market,,,,,,2011-01-01 00:00:00,"East Tremont Ave. & E. 177th Street, New York, New York 10035",40.8398479,-73.8787433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002519,Harvest with a Heart,http://www.harvestwithaheart.org/,,,,,2009-01-01 00:00:00,"105 W. Emeline Street, Milford, Indiana 46542",41.408529,-85.8482423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002122,Harvey County Farmers Market,,,,,,2010-04-21 17:29:00,"200 N. Main, Harvey, Kansas 67114",38.0438,-97.3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1000454,Harvey Farmers Market,,,,,,2009-01-01 00:00:00,,46.5269,-87.5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1006741,Harvey Farmers Market/Harvey Chamber,,,,,,2009-01-01 00:00:00,"Corner of Lincoln & 10th St., Harvey, North Dakota 58341",47.7687,-99.9363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1001846,Harwich Farmers' Market,http://www.harwichhistoricalsociety.org,https://www.facebook.com/pages/Harwich-Farmers-Market/200545186641843?fref=ts,,,,2014-03-21 16:28:00,"80 Parallel Street, Harwich, Massachusetts 2645",41.685284,-70.07738,2014-06-12,,,,2014-10-09,,,,,,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Jams, Meat, Poultry, Soap, Fruits, Juices, Mushrooms"
1002162,Hasbrouck Heights Farmers Market,,,,,,2014-03-31 21:19:00,"blvd & central ave, hasbrouck heights, New Jersey 7604",40.8643,-74.0752,2014-06-16,,,,2014-10-20,,,,,,,,12:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFMNP,"Bakedgoods, Cheese, Crafts, Flowers, Herbs, Vegetables, Jams, Plants, Soap, Coffee, Fruits, Juices"
1002264,Haskell County Farmers Market,http://www.stiglerchamber.org,,,,,2009-01-01 00:00:00,"104 Northeast 6th St., Stigler, Oklahoma 74462",35.25281378260869,-95.11955360869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1012741,Hastings Farmers Market,http://hastingsfarmersmarket.org,https://www.facebook.com/HastingsFarmersMarket,,,https://www.instagram.com/hastings_farmers_market/,2016-07-28 13:14:00,"7 Maple Avenue, Hastings-on-Hudson, New York 10706",40.99534525,-73.88383314146972,2016-06-04,,,,2016-11-19,,,,,,,,,,,,,,,,08:30,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Poultry, Prepared, Soap, Wine, Coffee, Fruits, Juices, Mushrooms, WildHarvested"
1001398,Hastings Farmers Market,,,,,,2011-05-03 11:47:00,"Corner of State and Church Streets, Hastings, Michigan 49058",42.6483,-85.2891,2011-05-01,,,,2011-10-31,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, WICcash, SFMNP","Bakedgoods, Cheese, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Nuts, Plants, Soap"
1005701,Hastings original Downtown Farmers Market,,,,,,2013-06-26 11:05:00,"3rd and Denver, Hastings, Nebraska 68901",40.577604,-98.388679,2013-07-06,,,,2013-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP","Bakedgoods, Eggs, Herbs, Vegetables, Fruits"
